id,date,debit,credit,amount_cents,currency,canary
t000437,2026-01-11,2000,1000,53534,USD,cdb404201976da67
t000438,2026-01-11,2000,1000,30361,USD,cdb404201976da67
t000439,2026-01-11,1200,3000,232223,USD,cdb404201976da67
t000440,2026-01-12,1000,4471,53848,USD,cdb404201976da67
t000441,2026-01-12,1000,3000,1903,USD,cdb404201976da67
t000442,2026-01-12,1200,3000,5282,USD,cdb404201976da67
t000443,2026-01-12,4471,3000,87288,USD,cdb404201976da67
t000444,2026-01-12,2000,1000,42708,USD,cdb404201976da67
t000445,2026-01-12,4000,1000,248894,USD,cdb404201976da67
t000446,2026-01-12,1000,1200,3897,USD,cdb404201976da67
t000447,2026-01-12,2000,1000,56650,USD,cdb404201976da67
t000448,2026-01-12,1200,3000,167660,USD,cdb404201976da67
t000449,2026-01-12,2000,1000,587,USD,cdb404201976da67
t000450,2026-01-12,4000,1000,1695,USD,cdb404201976da67
t000451,2026-01-12,1000,1200,4949,USD,cdb404201976da67
t000452,2026-01-12,4000,1000,208784,USD,cdb404201976da67
t000453,2026-01-12,1200,3000,128477,USD,cdb404201976da67
t000454,2026-01-12,1000,1200,7711,USD,cdb404201976da67
t000455,2026-01-12,4000,2000,232605,USD,cdb404201976da67
t000456,2026-01-12,4471,3000,126142,USD,cdb404201976da67
t000457,2026-01-12,4000,2000,245052,USD,cdb404201976da67
t000458,2026-01-12,4471,3000,44552,USD,cdb404201976da67
t000459,2026-01-12,4000,1000,5761,USD,cdb404201976da67
t000460,2026-01-12,1200,3000,234988,USD,cdb404201976da67
t000461,2026-01-12,4000,1000,91265,USD,cdb404201976da67
t000462,2026-01-12,1200,3000,5830,USD,cdb404201976da67
t000463,2026-01-12,1000,4471,134672,USD,cdb404201976da67
t000464,2026-01-12,1200,3000,100959,USD,cdb404201976da67
t000465,2026-01-12,6000,1000,214605,USD,cdb404201976da67
t000466,2026-01-12,1000,1200,199,USD,cdb404201976da67
t000467,2026-01-12,6000,1000,2352,USD,cdb404201976da67
t000468,2026-01-12,4000,2000,167055,USD,cdb404201976da67
t000469,2026-01-12,1200,3000,137227,USD,cdb404201976da67
t000470,2026-01-12,1000,1200,119977,USD,cdb404201976da67
t000471,2026-01-12,4000,2000,3780,USD,cdb404201976da67
t000472,2026-01-12,4471,3000,227660,USD,cdb404201976da67
t000473,2026-01-12,2000,1000,7808,USD,cdb404201976da67
t000474,2026-01-12,2000,1000,219997,USD,cdb404201976da67
t000475,2026-01-12,1000,3000,168640,USD,cdb404201976da67
t000476,2026-01-12,2000,1000,237565,USD,cdb404201976da67
t000477,2026-01-12,4000,1000,139939,USD,cdb404201976da67
t000478,2026-01-12,6000,1000,127521,USD,cdb404201976da67
t000479,2026-01-12,1000,1200,50892,USD,cdb404201976da67
t000480,2026-01-13,4000,1000,223158,USD,cdb404201976da67
t000481,2026-01-13,4000,2000,161570,USD,cdb404201976da67
t000482,2026-01-13,1000,3000,248693,USD,cdb404201976da67
t000483,2026-01-13,4000,2000,6812,USD,cdb404201976da67
t000484,2026-01-13,4000,2000,168194,USD,cdb404201976da67
t000485,2026-01-13,4000,1000,9261,USD,cdb404201976da67
t000486,2026-01-13,1000,4471,30696,USD,cdb404201976da67
t000487,2026-01-13,4471,3000,150902,USD,cdb404201976da67
t000488,2026-01-13,6000,1000,76796,USD,cdb404201976da67
t000489,2026-01-13,6000,1000,135173,USD,cdb404201976da67
t000490,2026-01-13,4000,1000,127134,USD,cdb404201976da67
t000491,2026-01-13,4000,1000,6395,USD,cdb404201976da67
t000492,2026-01-13,2000,1000,33817,USD,cdb404201976da67
t000493,2026-01-13,2000,1000,65564,USD,cdb404201976da67
t000494,2026-01-13,1000,1200,80931,USD,cdb404201976da67
t000495,2026-01-13,4000,2000,148690,USD,cdb404201976da67
t000496,2026-01-13,4471,3000,2380,USD,cdb404201976da67
t000497,2026-01-13,4471,3000,4633,USD,cdb404201976da67
t000498,2026-01-13,2000,1000,224022,USD,cdb404201976da67
t000499,2026-01-13,1200,3000,31677,USD,cdb404201976da67
t000500,2026-01-13,4000,1000,190769,USD,cdb404201976da67
t000501,2026-01-13,4000,1000,196216,USD,cdb404201976da67
t000502,2026-01-13,6000,1000,133839,USD,cdb404201976da67
t000503,2026-01-13,2000,1000,776,USD,cdb404201976da67
t000504,2026-01-13,6000,1000,136630,USD,cdb404201976da67
t000505,2026-01-13,1200,3000,12648,USD,cdb404201976da67
t000506,2026-01-13,1000,4471,4568,USD,cdb404201976da67
t000507,2026-01-13,4000,1000,232933,USD,cdb404201976da67
t000508,2026-01-13,1000,1200,783,USD,cdb404201976da67
t000509,2026-01-13,4000,1000,243562,USD,cdb404201976da67
t000510,2026-01-13,4471,3000,196528,USD,cdb404201976da67
t000511,2026-01-13,6000,1000,6618,USD,cdb404201976da67
t000512,2026-01-13,1200,3000,122428,USD,cdb404201976da67
t000513,2026-01-13,1000,1200,133927,USD,cdb404201976da67
t000514,2026-01-13,1000,3000,223770,USD,cdb404201976da67
t000515,2026-01-13,4000,2000,15684,USD,cdb404201976da67
t000516,2026-01-13,4000,2000,216964,USD,cdb404201976da67
t000517,2026-01-13,4471,3000,137702,USD,cdb404201976da67
t000518,2026-01-13,1000,4471,53095,USD,cdb404201976da67
t000519,2026-01-13,1000,4471,135077,USD,cdb404201976da67
t000520,2026-01-14,1000,1200,4916,USD,cdb404201976da67
t000521,2026-01-14,1000,3000,4729,USD,cdb404201976da67
t000522,2026-01-14,2000,1000,213451,USD,cdb404201976da67
t000523,2026-01-14,1200,3000,107172,USD,cdb404201976da67
t000524,2026-01-14,1000,1200,57759,USD,cdb404201976da67
t000525,2026-01-14,6000,1000,74882,USD,cdb404201976da67
t000526,2026-01-14,4000,1000,30593,USD,cdb404201976da67
t000527,2026-01-14,1200,3000,194085,USD,cdb404201976da67
t000528,2026-01-14,1200,3000,4188,USD,cdb404201976da67
t000529,2026-01-14,4000,2000,1994,USD,cdb404201976da67
t000530,2026-01-14,1000,1200,149249,USD,cdb404201976da67
t000531,2026-01-14,2000,1000,5820,USD,cdb404201976da67
t000532,2026-01-14,1000,1200,58176,USD,cdb404201976da67
t000533,2026-01-14,4471,3000,23871,USD,cdb404201976da67
t000534,2026-01-14,4000,1000,181723,USD,cdb404201976da67
t000535,2026-01-14,4000,2000,1243,USD,cdb404201976da67
t000536,2026-01-14,1000,4471,9143,USD,cdb404201976da67
t000537,2026-01-14,6000,1000,1318,USD,cdb404201976da67
t000538,2026-01-14,4471,3000,244268,USD,cdb404201976da67
t000539,2026-01-14,1000,1200,101089,USD,cdb404201976da67
t000540,2026-01-14,6000,1000,238420,USD,cdb404201976da67
t000541,2026-01-14,2000,1000,155284,USD,cdb404201976da67
t000542,2026-01-14,1000,1200,206404,USD,cdb404201976da67
t000543,2026-01-14,1000,3000,1890,USD,cdb404201976da67
t000544,2026-01-14,6000,1000,218132,USD,cdb404201976da67
t000545,2026-01-14,6000,1000,15212,USD,cdb404201976da67
t000546,2026-01-14,1000,3000,7000,USD,cdb404201976da67
t000547,2026-01-14,1000,3000,7574,USD,cdb404201976da67
t000548,2026-01-14,2000,1000,72836,USD,cdb404201976da67
t000549,2026-01-14,1000,1200,209316,USD,cdb404201976da67
t000550,2026-01-14,1000,3000,632,USD,cdb404201976da67
t000551,2026-01-14,4000,2000,1659,USD,cdb404201976da67
t000552,2026-01-14,1000,4471,112528,USD,cdb404201976da67
t000553,2026-01-14,1000,3000,96772,USD,cdb404201976da67
t000554,2026-01-14,6000,1000,109684,USD,cdb404201976da67
t000555,2026-01-14,4000,1000,49534,USD,cdb404201976da67
t000556,2026-01-14,1000,3000,103814,USD,cdb404201976da67
t000557,2026-01-14,6000,1000,131404,USD,cdb404201976da67
t000558,2026-01-14,4000,2000,1834,USD,cdb404201976da67
t000559,2026-01-14,2000,1000,1807,USD,cdb404201976da67
t000560,2026-01-15,4000,2000,93004,USD,cdb404201976da67
t000561,2026-01-15,2000,1000,150304,USD,cdb404201976da67
t000562,2026-01-15,6000,1000,2110,USD,cdb404201976da67
t000563,2026-01-15,6000,1000,127143,USD,cdb404201976da67
t000564,2026-01-15,1000,4471,89836,USD,cdb404201976da67
t000565,2026-01-15,1200,3000,216048,USD,cdb404201976da67
t000566,2026-01-15,4000,2000,33073,USD,cdb404201976da67
t000567,2026-01-15,4000,1000,30074,USD,cdb404201976da67
t000568,2026-01-15,4000,2000,4969,USD,cdb404201976da67
t000569,2026-01-15,4471,3000,47678,USD,cdb404201976da67
t000570,2026-01-15,4000,2000,3795,USD,cdb404201976da67
t000571,2026-01-15,1000,1200,741,USD,cdb404201976da67
t000572,2026-01-15,4000,1000,8124,USD,cdb404201976da67
t000573,2026-01-15,4000,1000,82817,USD,cdb404201976da67
t000574,2026-01-15,1000,4471,174886,USD,cdb404201976da67
t000575,2026-01-15,4000,1000,6457,USD,cdb404201976da67
t000576,2026-01-15,1000,1200,6688,USD,cdb404201976da67
t000577,2026-01-15,1000,4471,211742,USD,cdb404201976da67
t000578,2026-01-15,4000,2000,8955,USD,cdb404201976da67
t000579,2026-01-15,6000,1000,189109,USD,cdb404201976da67
t000580,2026-01-15,1200,3000,4156,USD,cdb404201976da67
t000581,2026-01-15,1000,3000,32538,USD,cdb404201976da67
t000582,2026-01-15,1000,3000,30607,USD,cdb404201976da67
t000583,2026-01-15,4471,3000,189556,USD,cdb404201976da67
t000584,2026-01-15,1000,3000,165482,USD,cdb404201976da67
t000585,2026-01-15,1000,4471,102855,USD,cdb404201976da67
t000586,2026-01-15,1200,3000,223096,USD,cdb404201976da67
t000587,2026-01-15,6000,1000,246159,USD,cdb404201976da67
t000588,2026-01-15,6000,1000,3657,USD,cdb404201976da67
t000589,2026-01-15,4000,1000,147370,USD,cdb404201976da67
t000590,2026-01-15,2000,1000,1995,USD,cdb404201976da67
t000591,2026-01-15,1200,3000,42567,USD,cdb404201976da67
t000592,2026-01-15,1000,3000,142743,USD,cdb404201976da67
t000593,2026-01-15,6000,1000,94729,USD,cdb404201976da67
t000594,2026-01-15,2000,1000,59663,USD,cdb404201976da67
t000595,2026-01-15,4000,2000,23833,USD,cdb404201976da67
t000596,2026-01-15,4471,3000,385,USD,cdb404201976da67
t000597,2026-01-15,4000,1000,236031,USD,cdb404201976da67
t000598,2026-01-15,1000,1200,50023,USD,cdb404201976da67
t000599,2026-01-15,1000,3000,34305,USD,cdb404201976da67
t000600,2026-01-16,4000,1000,107580,USD,cdb404201976da67
t000601,2026-01-16,4000,1000,6047,USD,cdb404201976da67
t000602,2026-01-16,1200,3000,123443,USD,cdb404201976da67
t000603,2026-01-16,1000,1200,62045,USD,cdb404201976da67
t000604,2026-01-16,2000,1000,132708,USD,cdb404201976da67
t000605,2026-01-16,6000,1000,235627,USD,cdb404201976da67
t000606,2026-01-16,4471,3000,3786,USD,cdb404201976da67
t000607,2026-01-16,1000,3000,228169,USD,cdb404201976da67
t000608,2026-01-16,4000,1000,6529,USD,cdb404201976da67
t000609,2026-01-16,1200,3000,159368,USD,cdb404201976da67
t000610,2026-01-16,1000,1200,4885,USD,cdb404201976da67
t000611,2026-01-16,4000,1000,1490,USD,cdb404201976da67
t000612,2026-01-16,6000,1000,99880,USD,cdb404201976da67
t000613,2026-01-16,4471,3000,121481,USD,cdb404201976da67
t000614,2026-01-16,4000,1000,113990,USD,cdb404201976da67
t000615,2026-01-16,2000,1000,133609,USD,cdb404201976da67
t000616,2026-01-16,2000,1000,23905,USD,cdb404201976da67
t000617,2026-01-16,1000,3000,159621,USD,cdb404201976da67
t000618,2026-01-16,6000,1000,22715,USD,cdb404201976da67
t000619,2026-01-16,4000,2000,9876,USD,cdb404201976da67
t000620,2026-01-16,4471,3000,354,USD,cdb404201976da67
t000621,2026-01-16,2000,1000,235032,USD,cdb404201976da67
t000622,2026-01-16,6000,1000,184452,USD,cdb404201976da67
t000623,2026-01-16,1200,3000,236738,USD,cdb404201976da67
t000624,2026-01-16,6000,1000,2211,USD,cdb404201976da67
t000625,2026-01-16,1200,3000,173832,USD,cdb404201976da67
t000626,2026-01-16,1000,3000,205793,USD,cdb404201976da67
t000627,2026-01-16,6000,1000,66717,USD,cdb404201976da67
t000628,2026-01-16,1200,3000,220483,USD,cdb404201976da67
t000629,2026-01-16,6000,1000,49004,USD,cdb404201976da67
t000630,2026-01-16,2000,1000,4506,USD,cdb404201976da67
t000631,2026-01-16,1000,1200,439,USD,cdb404201976da67
t000632,2026-01-16,1000,3000,3540,USD,cdb404201976da67
t000633,2026-01-16,1000,4471,120357,USD,cdb404201976da67
t000634,2026-01-16,4471,3000,78395,USD,cdb404201976da67
t000635,2026-01-16,1000,4471,188547,USD,cdb404201976da67
t000636,2026-01-16,6000,1000,9710,USD,cdb404201976da67
t000637,2026-01-16,2000,1000,753,USD,cdb404201976da67
t000638,2026-01-16,4471,3000,233562,USD,cdb404201976da67
t000639,2026-01-16,1000,3000,4427,USD,cdb404201976da67
t000640,2026-01-17,6000,1000,80599,USD,cdb404201976da67
t000641,2026-01-17,4000,1000,6365,USD,cdb404201976da67
t000642,2026-01-17,4471,3000,240430,USD,cdb404201976da67
t000643,2026-01-17,1000,1200,246922,USD,cdb404201976da67
t000644,2026-01-17,4000,1000,9079,USD,cdb404201976da67
t000645,2026-01-17,4000,2000,8757,USD,cdb404201976da67
t000646,2026-01-17,1000,1200,81712,USD,cdb404201976da67
t000647,2026-01-17,1000,3000,16231,USD,cdb404201976da67
t000648,2026-01-17,6000,1000,4268,USD,cdb404201976da67
t000649,2026-01-17,2000,1000,218578,USD,cdb404201976da67
t000650,2026-01-17,1000,4471,142757,USD,cdb404201976da67
t000651,2026-01-17,1200,3000,6553,USD,cdb404201976da67
t000652,2026-01-17,4471,3000,75271,USD,cdb404201976da67
t000653,2026-01-17,4000,1000,152733,USD,cdb404201976da67
t000654,2026-01-17,6000,1000,82502,USD,cdb404201976da67
t000655,2026-01-17,6000,1000,8645,USD,cdb404201976da67
t000656,2026-01-17,1200,3000,153620,USD,cdb404201976da67
t000657,2026-01-17,1200,3000,156146,USD,cdb404201976da67
t000658,2026-01-17,4000,2000,205145,USD,cdb404201976da67
t000659,2026-01-17,6000,1000,35754,USD,cdb404201976da67
t000660,2026-01-17,1200,3000,112941,USD,cdb404201976da67
t000661,2026-01-17,1000,1200,72457,USD,cdb404201976da67
t000662,2026-01-17,2000,1000,122563,USD,cdb404201976da67
t000663,2026-01-17,4471,3000,208794,USD,cdb404201976da67
t000664,2026-01-17,1000,1200,2611,USD,cdb404201976da67
t000665,2026-01-17,1000,4471,89424,USD,cdb404201976da67
t000666,2026-01-17,1000,3000,123028,USD,cdb404201976da67
t000667,2026-01-17,4471,3000,157609,USD,cdb404201976da67
t000668,2026-01-17,4000,1000,238576,USD,cdb404201976da67
t000669,2026-01-17,4000,2000,123769,USD,cdb404201976da67
t000670,2026-01-17,4471,3000,909,USD,cdb404201976da67
t000671,2026-01-17,2000,1000,110480,USD,cdb404201976da67
t000672,2026-01-17,6000,1000,3028,USD,cdb404201976da67
t000673,2026-01-17,4000,2000,95242,USD,cdb404201976da67
t000674,2026-01-17,1000,3000,80938,USD,cdb404201976da67
t000675,2026-01-17,4000,2000,69121,USD,cdb404201976da67
t000676,2026-01-17,4000,1000,81716,USD,cdb404201976da67
t000677,2026-01-17,4000,2000,149008,USD,cdb404201976da67
t000678,2026-01-17,4000,1000,7558,USD,cdb404201976da67
t000679,2026-01-17,6000,1000,5879,USD,cdb404201976da67
t000680,2026-01-18,1000,1200,124755,USD,cdb404201976da67
t000681,2026-01-18,2000,1000,190878,USD,cdb404201976da67
t000682,2026-01-18,6000,1000,33405,USD,cdb404201976da67
t000683,2026-01-18,1000,3000,195101,USD,cdb404201976da67
t000684,2026-01-18,4000,1000,8928,USD,cdb404201976da67
t000685,2026-01-18,4000,1000,197493,USD,cdb404201976da67
t000686,2026-01-18,4000,1000,44354,USD,cdb404201976da67
t000687,2026-01-18,4000,2000,51549,USD,cdb404201976da67
t000688,2026-01-18,6000,1000,136478,USD,cdb404201976da67
t000689,2026-01-18,2000,1000,213795,USD,cdb404201976da67
t000690,2026-01-18,1200,3000,217430,USD,cdb404201976da67
t000691,2026-01-18,1000,4471,198585,USD,cdb404201976da67
t000692,2026-01-18,1000,3000,86071,USD,cdb404201976da67
t000693,2026-01-18,1000,1200,31316,USD,cdb404201976da67
t000694,2026-01-18,1000,1200,103853,USD,cdb404201976da67
t000695,2026-01-18,1000,4471,5016,USD,cdb404201976da67
t000696,2026-01-18,2000,1000,175062,USD,cdb404201976da67
t000697,2026-01-18,4000,2000,55345,USD,cdb404201976da67
t000698,2026-01-18,4471,3000,192743,USD,cdb404201976da67
t000699,2026-01-18,1000,4471,41594,USD,cdb404201976da67
t000700,2026-01-18,4000,1000,144938,USD,cdb404201976da67
t000701,2026-01-18,1000,1200,7814,USD,cdb404201976da67
t000702,2026-01-18,4000,2000,125080,USD,cdb404201976da67
t000703,2026-01-18,4000,1000,77780,USD,cdb404201976da67
t000704,2026-01-18,1000,1200,2693,USD,cdb404201976da67
t000705,2026-01-18,1000,1200,225413,USD,cdb404201976da67
t000706,2026-01-18,6000,1000,38273,USD,cdb404201976da67
t000707,2026-01-18,4000,1000,134489,USD,cdb404201976da67
t000708,2026-01-18,4000,2000,5827,USD,cdb404201976da67
t000709,2026-01-18,6000,1000,2925,USD,cdb404201976da67
t000710,2026-01-18,4000,1000,164698,USD,cdb404201976da67
t000711,2026-01-18,2000,1000,55311,USD,cdb404201976da67
t000712,2026-01-18,1000,4471,3168,USD,cdb404201976da67
t000713,2026-01-18,4000,2000,228525,USD,cdb404201976da67
t000714,2026-01-18,1000,1200,11799,USD,cdb404201976da67
t000715,2026-01-18,1000,1200,141006,USD,cdb404201976da67
t000716,2026-01-18,4000,2000,189782,USD,cdb404201976da67
t000717,2026-01-18,2000,1000,195184,USD,cdb404201976da67
t000718,2026-01-18,2000,1000,127,USD,cdb404201976da67
t000719,2026-01-18,6000,1000,86575,USD,cdb404201976da67
t000720,2026-01-19,1000,4471,919,USD,cdb404201976da67
t000721,2026-01-19,6000,1000,8913,USD,cdb404201976da67
t000722,2026-01-19,1000,3000,1781,USD,cdb404201976da67
t000723,2026-01-19,4000,1000,90385,USD,cdb404201976da67
t000724,2026-01-19,6000,1000,141033,USD,cdb404201976da67
t000725,2026-01-19,6000,1000,33339,USD,cdb404201976da67
t000726,2026-01-19,2000,1000,128879,USD,cdb404201976da67
t000727,2026-01-19,6000,1000,1210,USD,cdb404201976da67
t000728,2026-01-19,1200,3000,3455,USD,cdb404201976da67
t000729,2026-01-19,6000,1000,3617,USD,cdb404201976da67
t000730,2026-01-19,4000,2000,33541,USD,cdb404201976da67
t000731,2026-01-19,1000,3000,6805,USD,cdb404201976da67
t000732,2026-01-19,1000,3000,67935,USD,cdb404201976da67
t000733,2026-01-19,2000,1000,131249,USD,cdb404201976da67
t000734,2026-01-19,1000,4471,4214,USD,cdb404201976da67
t000735,2026-01-19,1200,3000,175349,USD,cdb404201976da67
t000736,2026-01-19,6000,1000,162660,USD,cdb404201976da67
t000737,2026-01-19,1000,1200,17024,USD,cdb404201976da67
t000738,2026-01-19,6000,1000,223956,USD,cdb404201976da67
t000739,2026-01-19,1200,3000,2103,USD,cdb404201976da67
t000740,2026-01-19,4471,3000,219720,USD,cdb404201976da67
t000741,2026-01-19,2000,1000,73144,USD,cdb404201976da67
t000742,2026-01-19,4000,2000,21862,USD,cdb404201976da67
t000743,2026-01-19,1000,1200,78248,USD,cdb404201976da67
t000744,2026-01-19,4000,2000,245056,USD,cdb404201976da67
t000745,2026-01-19,4000,1000,41672,USD,cdb404201976da67
t000746,2026-01-19,6000,1000,5928,USD,cdb404201976da67
t000747,2026-01-19,1000,3000,166495,USD,cdb404201976da67
t000748,2026-01-19,6000,1000,12649,USD,cdb404201976da67
t000749,2026-01-19,4000,2000,2454,USD,cdb404201976da67
t000750,2026-01-19,1000,4471,40753,USD,cdb404201976da67
t000751,2026-01-19,4000,1000,50625,USD,cdb404201976da67
t000752,2026-01-19,1000,1200,172144,USD,cdb404201976da67
t000753,2026-01-19,4471,3000,7532,USD,cdb404201976da67
t000754,2026-01-19,6000,1000,229662,USD,cdb404201976da67
t000755,2026-01-19,2000,1000,14340,USD,cdb404201976da67
t000756,2026-01-19,4000,2000,183790,USD,cdb404201976da67
t000757,2026-01-19,6000,1000,3171,USD,cdb404201976da67
t000758,2026-01-19,4000,1000,7342,USD,cdb404201976da67
t000759,2026-01-19,4000,2000,184000,USD,cdb404201976da67
t000760,2026-01-20,6000,1000,1300,USD,cdb404201976da67
t000761,2026-01-20,6000,1000,102775,USD,cdb404201976da67
t000762,2026-01-20,1000,1200,55587,USD,cdb404201976da67
t000763,2026-01-20,1200,3000,7178,USD,cdb404201976da67
t000764,2026-01-20,4471,3000,158639,USD,cdb404201976da67
t000765,2026-01-20,4000,1000,8530,USD,cdb404201976da67
t000766,2026-01-20,1000,3000,74434,USD,cdb404201976da67
t000767,2026-01-20,2000,1000,142,USD,cdb404201976da67
t000768,2026-01-20,6000,1000,57688,USD,cdb404201976da67
t000769,2026-01-20,4471,3000,207612,USD,cdb404201976da67
t000770,2026-01-20,2000,1000,3829,USD,cdb404201976da67
t000771,2026-01-20,4000,2000,73139,USD,cdb404201976da67
t000772,2026-01-20,2000,1000,7914,USD,cdb404201976da67
t000773,2026-01-20,4000,2000,146398,USD,cdb404201976da67
t000774,2026-01-20,4471,3000,6870,USD,cdb404201976da67
t000775,2026-01-20,1200,3000,13830,USD,cdb404201976da67
t000776,2026-01-20,6000,1000,219379,USD,cdb404201976da67
t000777,2026-01-20,4000,1000,7482,USD,cdb404201976da67
t000778,2026-01-20,2000,1000,22641,USD,cdb404201976da67
t000779,2026-01-20,4000,1000,221521,USD,cdb404201976da67
t000780,2026-01-20,6000,1000,171369,USD,cdb404201976da67
t000781,2026-01-20,2000,1000,145453,USD,cdb404201976da67
t000782,2026-01-20,6000,1000,182668,USD,cdb404201976da67
t000783,2026-01-20,1000,1200,18081,USD,cdb404201976da67
t000784,2026-01-20,4000,1000,31336,USD,cdb404201976da67
t000785,2026-01-20,1000,4471,9811,USD,cdb404201976da67
t000786,2026-01-20,1000,4471,9749,USD,cdb404201976da67
t000787,2026-01-20,1000,3000,57604,USD,cdb404201976da67
t000788,2026-01-20,1000,3000,246305,USD,cdb404201976da67
