id,date,debit,credit,amount_cents,currency
t002432,2026-03-05,1200,3000,7128,USD
t002433,2026-03-05,4000,1000,8826,USD
t002434,2026-03-05,1000,3000,229999,USD
t002435,2026-03-05,1000,3000,45705,USD
t002436,2026-03-05,1000,3000,131866,USD
t002437,2026-03-05,1000,3000,210915,USD
t002438,2026-03-05,6000,1000,76520,USD
t002439,2026-03-05,2000,1000,107210,USD
t002440,2026-03-06,1000,3000,2733,USD
t002441,2026-03-06,1000,4471,2757,USD
t002442,2026-03-06,4000,2000,114450,USD
t002443,2026-03-06,4000,1000,85670,USD
t002444,2026-03-06,4000,2000,177947,USD
t002445,2026-03-06,1000,1200,152024,USD
t002446,2026-03-06,2000,1000,242794,USD
t002447,2026-03-06,1000,3000,145298,USD
t002448,2026-03-06,2000,1000,130721,USD
t002449,2026-03-06,2000,1000,108451,USD
t002450,2026-03-06,1200,3000,62601,USD
t002451,2026-03-06,1000,4471,155294,USD
t002452,2026-03-06,2000,1000,14646,USD
t002453,2026-03-06,6000,1000,116494,USD
t002454,2026-03-06,4000,2000,35399,USD
t002455,2026-03-06,1200,3000,8519,USD
t002456,2026-03-06,4000,2000,5865,USD
t002457,2026-03-06,2000,1000,4427,USD
t002458,2026-03-06,4000,2000,1900,USD
t002459,2026-03-06,1000,1200,108435,USD
t002460,2026-03-06,1000,3000,200855,USD
t002461,2026-03-06,1000,3000,46772,USD
t002462,2026-03-06,4471,3000,118646,USD
t002463,2026-03-06,4000,2000,7014,USD
t002464,2026-03-06,1200,3000,75069,USD
t002465,2026-03-06,1000,1200,5204,USD
t002466,2026-03-06,4471,3000,3187,USD
t002467,2026-03-06,1200,3000,21526,USD
t002468,2026-03-06,2000,1000,94677,USD
t002469,2026-03-06,4000,2000,58075,USD
t002470,2026-03-06,1000,4471,85039,USD
t002471,2026-03-06,4000,2000,6631,USD
t002472,2026-03-06,1200,3000,528,USD
t002473,2026-03-06,1000,1200,7241,USD
t002474,2026-03-06,6000,1000,97260,USD
t002475,2026-03-06,1000,3000,6756,USD
t002476,2026-03-06,1000,1200,41452,USD
t002477,2026-03-06,1200,3000,101,USD
t002478,2026-03-06,4000,2000,189669,USD
t002479,2026-03-06,2000,1000,124136,USD
t002480,2026-03-07,1000,3000,74950,USD
t002481,2026-03-07,4471,3000,4726,USD
t002482,2026-03-07,2000,1000,211701,USD
t002483,2026-03-07,1200,3000,72629,USD
t002484,2026-03-07,1000,3000,176731,USD
t002485,2026-03-07,1000,4471,110725,USD
t002486,2026-03-07,4000,2000,71318,USD
t002487,2026-03-07,1000,1200,112386,USD
t002488,2026-03-07,4000,1000,30952,USD
t002489,2026-03-07,1200,3000,71515,USD
t002490,2026-03-07,1000,1200,10501,USD
t002491,2026-03-07,2000,1000,4461,USD
t002492,2026-03-07,4000,1000,5117,USD
t002493,2026-03-07,1000,1200,59031,USD
t002494,2026-03-07,4000,1000,248289,USD
t002495,2026-03-07,4000,2000,247101,USD
t002496,2026-03-07,1000,4471,2501,USD
t002497,2026-03-07,4000,2000,157182,USD
t002498,2026-03-07,6000,1000,238638,USD
t002499,2026-03-07,4000,1000,3185,USD
t002500,2026-03-07,4000,1000,6672,USD
t002501,2026-03-07,4000,2000,36309,USD
t002502,2026-03-07,4000,2000,246970,USD
t002503,2026-03-07,1000,1200,76311,USD
t002504,2026-03-07,4471,3000,92430,USD
t002505,2026-03-07,4000,2000,78191,USD
t002506,2026-03-07,1000,3000,124082,USD
t002507,2026-03-07,1000,1200,186130,USD
t002508,2026-03-07,4000,2000,123212,USD
t002509,2026-03-07,6000,1000,56025,USD
t002510,2026-03-07,2000,1000,92363,USD
t002511,2026-03-07,2000,1000,19476,USD
t002512,2026-03-07,4000,1000,6693,USD
t002513,2026-03-07,2000,1000,213938,USD
t002514,2026-03-07,1000,4471,85912,USD
t002515,2026-03-07,1000,4471,151842,USD
t002516,2026-03-07,2000,1000,155294,USD
t002517,2026-03-07,4000,2000,231142,USD
t002518,2026-03-07,6000,1000,153213,USD
t002519,2026-03-07,1000,1200,8225,USD
t002520,2026-03-08,1000,4471,6349,USD
t002521,2026-03-08,1200,3000,9058,USD
t002522,2026-03-08,2000,1000,107420,USD
t002523,2026-03-08,1000,1200,5653,USD
t002524,2026-03-08,4000,2000,3620,USD
t002525,2026-03-08,6000,1000,125579,USD
t002526,2026-03-08,1000,3000,20633,USD
t002527,2026-03-08,6000,1000,28957,USD
t002528,2026-03-08,4000,2000,38631,USD
t002529,2026-03-08,4000,1000,4359,USD
t002530,2026-03-08,4000,1000,241958,USD
t002531,2026-03-08,4471,3000,19069,USD
t002532,2026-03-08,1000,3000,197175,USD
t002533,2026-03-08,4000,2000,233384,USD
t002534,2026-03-08,1200,3000,148564,USD
t002535,2026-03-08,1000,1200,9320,USD
t002536,2026-03-08,1000,4471,238184,USD
t002537,2026-03-08,2000,1000,135911,USD
t002538,2026-03-08,1200,3000,98617,USD
t002539,2026-03-08,4000,2000,217802,USD
t002540,2026-03-08,6000,1000,3223,USD
t002541,2026-03-08,6000,1000,18523,USD
t002542,2026-03-08,1000,1200,62723,USD
t002543,2026-03-08,4000,2000,37223,USD
t002544,2026-03-08,1000,4471,161988,USD
t002545,2026-03-08,6000,1000,7871,USD
t002546,2026-03-08,1000,1200,162627,USD
t002547,2026-03-08,4000,2000,228454,USD
t002548,2026-03-08,2000,1000,70019,USD
t002549,2026-03-08,1000,3000,3618,USD
t002550,2026-03-08,1000,3000,55502,USD
t002551,2026-03-08,6000,1000,5714,USD
t002552,2026-03-08,6000,1000,677,USD
t002553,2026-03-08,4471,3000,2311,USD
t002554,2026-03-08,1000,3000,135576,USD
t002555,2026-03-08,1000,1200,105437,USD
t002556,2026-03-08,1000,1200,88919,USD
t002557,2026-03-08,4000,2000,4488,USD
t002558,2026-03-08,1000,3000,240786,USD
t002559,2026-03-08,6000,1000,125463,USD
t002560,2026-03-09,2000,1000,75279,USD
t002561,2026-03-09,4000,2000,147644,USD
t002562,2026-03-09,1000,3000,72282,USD
t002563,2026-03-09,4000,1000,234728,USD
t002564,2026-03-09,1000,3000,236175,USD
t002565,2026-03-09,4471,3000,97270,USD
t002566,2026-03-09,4471,3000,7878,USD
t002567,2026-03-09,2000,1000,237683,USD
t002568,2026-03-09,4471,3000,60100,USD
t002569,2026-03-09,1000,1200,18553,USD
t002570,2026-03-09,1000,4471,95265,USD
t002571,2026-03-09,2000,1000,8742,USD
t002572,2026-03-09,1000,1200,28869,USD
t002573,2026-03-09,4000,2000,84752,USD
t002574,2026-03-09,4000,2000,219230,USD
t002575,2026-03-09,4000,1000,77605,USD
t002576,2026-03-09,1000,4471,131961,USD
t002577,2026-03-09,2000,1000,90643,USD
t002578,2026-03-09,1000,1200,179349,USD
t002579,2026-03-09,1000,3000,244902,USD
t002580,2026-03-09,1200,3000,5017,USD
t002581,2026-03-09,6000,1000,6372,USD
t002582,2026-03-09,2000,1000,58086,USD
t002583,2026-03-09,4000,1000,169016,USD
t002584,2026-03-09,4000,1000,104,USD
t002585,2026-03-09,1200,3000,1184,USD
t002586,2026-03-09,2000,1000,49105,USD
t002587,2026-03-09,4000,1000,18970,USD
t002588,2026-03-09,6000,1000,6754,USD
t002589,2026-03-09,6000,1000,9423,USD
t002590,2026-03-09,1000,3000,2746,USD
t002591,2026-03-09,4000,1000,171122,USD
t002592,2026-03-09,1200,3000,247477,USD
t002593,2026-03-09,4000,2000,66834,USD
t002594,2026-03-09,1200,3000,203113,USD
t002595,2026-03-09,1000,4471,249790,USD
t002596,2026-03-09,4000,1000,163961,USD
t002597,2026-03-09,4000,2000,90536,USD
t002598,2026-03-09,2000,1000,1803,USD
t002599,2026-03-09,4000,1000,8888,USD
t002600,2026-03-10,4471,3000,476,USD
t002601,2026-03-10,1000,4471,153916,USD
t002602,2026-03-10,1000,1200,187378,USD
t002603,2026-03-10,1000,1200,208547,USD
t002604,2026-03-10,4471,3000,11011,USD
t002605,2026-03-10,1000,1200,8574,USD
t002606,2026-03-10,1000,4471,8319,USD
t002607,2026-03-10,4000,2000,13581,USD
t002608,2026-03-10,1000,3000,177185,USD
t002609,2026-03-10,6000,1000,710,USD
t002610,2026-03-10,1000,3000,53778,USD
t002611,2026-03-10,2000,1000,97439,USD
t002612,2026-03-10,1200,3000,8289,USD
t002613,2026-03-10,4000,1000,7937,USD
t002614,2026-03-10,2000,1000,93867,USD
t002615,2026-03-10,1000,3000,206597,USD
t002616,2026-03-10,2000,1000,151557,USD
t002617,2026-03-10,6000,1000,186694,USD
t002618,2026-03-10,1000,1200,247239,USD
t002619,2026-03-10,1000,4471,43011,USD
t002620,2026-03-10,4000,2000,1193,USD
t002621,2026-03-10,1000,4471,41476,USD
t002622,2026-03-10,1000,1200,3862,USD
t002623,2026-03-10,1000,4471,215013,USD
t002624,2026-03-10,1200,3000,215759,USD
t002625,2026-03-10,6000,1000,157775,USD
t002626,2026-03-10,4471,3000,181724,USD
t002627,2026-03-10,4000,1000,179249,USD
t002628,2026-03-10,2000,1000,48189,USD
t002629,2026-03-10,1000,4471,8301,USD
t002630,2026-03-10,1000,4471,9672,USD
t002631,2026-03-10,1000,4471,55681,USD
t002632,2026-03-10,4000,2000,80279,USD
t002633,2026-03-10,6000,1000,6149,USD
t002634,2026-03-10,1000,3000,3928,USD
t002635,2026-03-10,4000,2000,128032,USD
t002636,2026-03-10,1000,3000,183908,USD
t002637,2026-03-10,2000,1000,5864,USD
t002638,2026-03-10,1000,3000,70467,USD
t002639,2026-03-10,1000,1200,65207,USD
t002640,2026-03-11,4000,1000,2944,USD
t002641,2026-03-11,4000,2000,162173,USD
t002642,2026-03-11,1000,4471,3411,USD
t002643,2026-03-11,4000,2000,176121,USD
t002644,2026-03-11,1200,3000,33359,USD
t002645,2026-03-11,4000,2000,2747,USD
t002646,2026-03-11,1200,3000,143475,USD
t002647,2026-03-11,1000,1200,214947,USD
t002648,2026-03-11,4471,3000,8929,USD
t002649,2026-03-11,4000,2000,26056,USD
t002650,2026-03-11,1000,3000,6352,USD
t002651,2026-03-11,4471,3000,216438,USD
t002652,2026-03-11,1000,3000,189977,USD
t002653,2026-03-11,4000,2000,137044,USD
t002654,2026-03-11,1000,4471,3101,USD
t002655,2026-03-11,2000,1000,105562,USD
t002656,2026-03-11,4471,3000,193265,USD
t002657,2026-03-11,4000,1000,151996,USD
t002658,2026-03-11,2000,1000,8179,USD
t002659,2026-03-11,4000,2000,5562,USD
t002660,2026-03-11,6000,1000,77345,USD
t002661,2026-03-11,4000,1000,81871,USD
t002662,2026-03-11,1200,3000,175564,USD
t002663,2026-03-11,1000,1200,9981,USD
t002664,2026-03-11,1000,3000,7416,USD
t002665,2026-03-11,6000,1000,217889,USD
t002666,2026-03-11,4000,1000,22131,USD
t002667,2026-03-11,4000,1000,60687,USD
t002668,2026-03-11,1000,3000,4338,USD
t002669,2026-03-11,1000,4471,226155,USD
t002670,2026-03-11,1200,3000,82423,USD
t002671,2026-03-11,1200,3000,1542,USD
t002672,2026-03-11,1000,1200,5974,USD
t002673,2026-03-11,1200,3000,100324,USD
t002674,2026-03-11,2000,1000,8426,USD
t002675,2026-03-11,1000,4471,79209,USD
t002676,2026-03-11,4471,3000,2517,USD
t002677,2026-03-11,4000,2000,175311,USD
t002678,2026-03-11,6000,1000,8615,USD
t002679,2026-03-11,4471,3000,126471,USD
t002680,2026-03-12,4000,2000,158549,USD
t002681,2026-03-12,1000,1200,142449,USD
t002682,2026-03-12,4000,2000,3670,USD
t002683,2026-03-12,1200,3000,157097,USD
t002684,2026-03-12,6000,1000,971,USD
t002685,2026-03-12,1000,3000,229981,USD
t002686,2026-03-12,4000,1000,65055,USD
t002687,2026-03-12,6000,1000,83295,USD
t002688,2026-03-12,1000,3000,36104,USD
t002689,2026-03-12,1000,4471,378,USD
t002690,2026-03-12,1000,4471,6782,USD
t002691,2026-03-12,1200,3000,149592,USD
t002692,2026-03-12,4000,2000,229909,USD
t002693,2026-03-12,1000,3000,18320,USD
t002694,2026-03-12,2000,1000,146763,USD
t002695,2026-03-12,1000,3000,7836,USD
t002696,2026-03-12,1000,3000,62678,USD
t002697,2026-03-12,4471,3000,119177,USD
t002698,2026-03-12,1200,3000,76666,USD
t002699,2026-03-12,4471,3000,197978,USD
t002700,2026-03-12,1200,3000,182044,USD
t002701,2026-03-12,1200,3000,170441,USD
t002702,2026-03-12,4471,3000,1002,USD
t002703,2026-03-12,6000,1000,3901,USD
t002704,2026-03-12,1000,1200,24032,USD
t002705,2026-03-12,4000,2000,238676,USD
t002706,2026-03-12,4471,3000,231087,USD
t002707,2026-03-12,1000,4471,206407,USD
t002708,2026-03-12,1200,3000,4440,USD
t002709,2026-03-12,4000,1000,4987,USD
t002710,2026-03-12,1200,3000,213751,USD
t002711,2026-03-12,4000,1000,245326,USD
t002712,2026-03-12,1000,1200,1096,USD
t002713,2026-03-12,4000,1000,74810,USD
t002714,2026-03-12,2000,1000,45046,USD
t002715,2026-03-12,1000,4471,2689,USD
t002716,2026-03-12,2000,1000,6242,USD
t002717,2026-03-12,1000,3000,123638,USD
t002718,2026-03-12,6000,1000,18609,USD
t002719,2026-03-12,1000,3000,231587,USD
t002720,2026-03-13,4000,2000,163852,USD
t002721,2026-03-13,4000,1000,6049,USD
t002722,2026-03-13,2000,1000,8914,USD
t002723,2026-03-13,6000,1000,488,USD
t002724,2026-03-13,2000,1000,105498,USD
t002725,2026-03-13,4000,2000,482,USD
t002726,2026-03-13,2000,1000,101424,USD
t002727,2026-03-13,4000,2000,201622,USD
t002728,2026-03-13,1000,3000,8555,USD
t002729,2026-03-13,1000,3000,11667,USD
t002730,2026-03-13,1200,3000,205558,USD
t002731,2026-03-13,4471,3000,8855,USD
t002732,2026-03-13,6000,1000,218907,USD
t002733,2026-03-13,4000,2000,9827,USD
t002734,2026-03-13,1000,1200,6527,USD
t002735,2026-03-13,4471,3000,224459,USD
t002736,2026-03-13,6000,1000,155420,USD
t002737,2026-03-13,2000,1000,45291,USD
t002738,2026-03-13,1000,1200,57170,USD
t002739,2026-03-13,2000,1000,2185,USD
t002740,2026-03-13,1000,1200,213624,USD
t002741,2026-03-13,2000,1000,6892,USD
t002742,2026-03-13,6000,1000,235281,USD
t002743,2026-03-13,4000,1000,215428,USD
t002744,2026-03-13,1000,3000,229161,USD
t002745,2026-03-13,2000,1000,116257,USD
t002746,2026-03-13,1000,1200,195306,USD
t002747,2026-03-13,1200,3000,9475,USD
t002748,2026-03-13,1000,4471,7531,USD
t002749,2026-03-13,4000,2000,172547,USD
t002750,2026-03-13,4000,2000,214290,USD
t002751,2026-03-13,1000,1200,189215,USD
t002752,2026-03-13,1000,4471,136004,USD
t002753,2026-03-13,4000,1000,4848,USD
t002754,2026-03-13,6000,1000,58758,USD
t002755,2026-03-13,4000,2000,2152,USD
t002756,2026-03-13,4000,1000,242322,USD
t002757,2026-03-13,6000,1000,189098,USD
t002758,2026-03-13,2000,1000,230002,USD
t002759,2026-03-13,1000,4471,158455,USD
t002760,2026-03-14,4000,1000,6807,USD
t002761,2026-03-14,1000,3000,4071,USD
t002762,2026-03-14,1000,4471,2868,USD
t002763,2026-03-14,4000,2000,34406,USD
t002764,2026-03-14,4471,3000,4715,USD
t002765,2026-03-14,4000,1000,7529,USD
t002766,2026-03-14,4000,1000,646,USD
t002767,2026-03-14,6000,1000,10999,USD
t002768,2026-03-14,4000,2000,168367,USD
t002769,2026-03-14,4000,2000,6171,USD
t002770,2026-03-14,6000,1000,95187,USD
t002771,2026-03-14,4000,1000,221228,USD
t002772,2026-03-14,6000,1000,69933,USD
t002773,2026-03-14,1000,1200,7769,USD
t002774,2026-03-14,1000,1200,129552,USD
t002775,2026-03-14,4000,1000,170532,USD
t002776,2026-03-14,1000,1200,18349,USD
t002777,2026-03-14,1200,3000,1764,USD
t002778,2026-03-14,2000,1000,220802,USD
t002779,2026-03-14,4000,2000,75209,USD
t002780,2026-03-14,4000,2000,627,USD
t002781,2026-03-14,1000,1200,182179,USD
t002782,2026-03-14,4471,3000,232553,USD
t002783,2026-03-14,4471,3000,1258,USD
t002784,2026-03-14,6000,1000,38204,USD
t002785,2026-03-14,1200,3000,131951,USD
t002786,2026-03-14,4000,1000,33071,USD
t002787,2026-03-14,1200,3000,54255,USD
t002788,2026-03-14,2000,1000,126575,USD
t002789,2026-03-14,1000,1200,86978,USD
t002790,2026-03-14,2000,1000,9058,USD
t002791,2026-03-14,4000,2000,6132,USD
t002792,2026-03-14,4000,2000,112554,USD
t002793,2026-03-14,1000,1200,88916,USD
t002794,2026-03-14,2000,1000,88837,USD
t002795,2026-03-14,1000,1200,139606,USD
t002796,2026-03-14,1200,3000,6878,USD
t002797,2026-03-14,4000,1000,27183,USD
t002798,2026-03-14,1000,3000,360,USD
t002799,2026-03-14,4000,1000,162243,USD
t002800,2026-03-15,4000,2000,131563,USD
t002801,2026-03-15,1000,4471,61070,USD
t002802,2026-03-15,1000,3000,121559,USD
t002803,2026-03-15,6000,1000,4633,USD
t002804,2026-03-15,4000,2000,88012,USD
t002805,2026-03-15,1200,3000,230318,USD
t002806,2026-03-15,1200,3000,249269,USD
t002807,2026-03-15,4000,1000,6024,USD
t002808,2026-03-15,2000,1000,238024,USD
t002809,2026-03-15,2000,1000,93730,USD
t002810,2026-03-15,1000,3000,4613,USD
t002811,2026-03-15,2000,1000,7458,USD
t002812,2026-03-15,4000,2000,5595,USD
t002813,2026-03-15,1000,3000,112867,USD
t002814,2026-03-15,1000,4471,140271,USD
t002815,2026-03-15,1000,1200,3723,USD
t002816,2026-03-15,4471,3000,221416,USD
t002817,2026-03-15,4471,3000,19281,USD
t002818,2026-03-15,1000,1200,45691,USD
t002819,2026-03-15,4471,3000,81969,USD
t002820,2026-03-15,1000,3000,1913,USD
t002821,2026-03-15,1200,3000,27586,USD
t002822,2026-03-15,1200,3000,93833,USD
t002823,2026-03-15,1200,3000,226496,USD
t002824,2026-03-15,4000,1000,173600,USD
t002825,2026-03-15,4000,1000,108783,USD
t002826,2026-03-15,2000,1000,122357,USD
t002827,2026-03-15,1000,1200,88295,USD
t002828,2026-03-15,4471,3000,5704,USD
t002829,2026-03-15,1200,3000,170032,USD
t002830,2026-03-15,6000,1000,191208,USD
t002831,2026-03-15,1000,1200,12562,USD
t002832,2026-03-15,4000,2000,9805,USD
t002833,2026-03-15,1200,3000,264,USD
t002834,2026-03-15,4000,2000,1274,USD
t002835,2026-03-15,1000,1200,65790,USD
t002836,2026-03-15,4000,1000,104452,USD
t002837,2026-03-15,6000,1000,4042,USD
t002838,2026-03-15,1000,4471,6907,USD
t002839,2026-03-15,4000,2000,8042,USD
t002840,2026-03-16,6000,1000,104555,USD
t002841,2026-03-16,6000,1000,62374,USD
t002842,2026-03-16,4000,2000,333,USD
t002843,2026-03-16,4000,1000,32343,USD
t002844,2026-03-16,4471,3000,232070,USD
t002845,2026-03-16,4000,2000,924,USD
t002846,2026-03-16,1000,1200,20443,USD
t002847,2026-03-16,4471,3000,130235,USD
t002848,2026-03-16,2000,1000,9823,USD
t002849,2026-03-16,1000,4471,8222,USD
t002850,2026-03-16,6000,1000,172742,USD
t002851,2026-03-16,4000,2000,3226,USD
t002852,2026-03-16,1000,3000,183643,USD
t002853,2026-03-16,4471,3000,234621,USD
t002854,2026-03-16,1000,1200,140993,USD
t002855,2026-03-16,1000,1200,5977,USD
t002856,2026-03-16,4000,2000,46633,USD
t002857,2026-03-16,2000,1000,8163,USD
t002858,2026-03-16,4471,3000,147546,USD
t002859,2026-03-16,4471,3000,126898,USD
t002860,2026-03-16,4000,2000,2727,USD
t002861,2026-03-16,4000,1000,101526,USD
t002862,2026-03-16,6000,1000,121962,USD
t002863,2026-03-16,2000,1000,222814,USD
t002864,2026-03-16,1000,4471,77883,USD
t002865,2026-03-16,1200,3000,193113,USD
t002866,2026-03-16,1000,3000,21082,USD
t002867,2026-03-16,1000,3000,236632,USD
t002868,2026-03-16,1200,3000,3181,USD
t002869,2026-03-16,1000,3000,176505,USD
t002870,2026-03-16,4471,3000,222514,USD
t002871,2026-03-16,4471,3000,25509,USD
t002872,2026-03-16,2000,1000,131903,USD
t002873,2026-03-16,6000,1000,179368,USD
t002874,2026-03-16,4000,1000,114015,USD
t002875,2026-03-16,2000,1000,72137,USD
t002876,2026-03-16,4000,2000,3266,USD
t002877,2026-03-16,1000,1200,99270,USD
t002878,2026-03-16,4000,2000,3995,USD
t002879,2026-03-16,1000,4471,100723,USD
t002880,2026-03-17,1000,4471,4154,USD
t002881,2026-03-17,1000,1200,66191,USD
t002882,2026-03-17,4471,3000,7516,USD
t002883,2026-03-17,4000,1000,3777,USD
t002884,2026-03-17,4000,2000,202359,USD
t002885,2026-03-17,1000,4471,5411,USD
t002886,2026-03-17,2000,1000,242836,USD
t002887,2026-03-17,2000,1000,160604,USD
t002888,2026-03-17,6000,1000,136605,USD
t002889,2026-03-17,1000,4471,32733,USD
t002890,2026-03-17,2000,1000,165018,USD
t002891,2026-03-17,6000,1000,105819,USD
t002892,2026-03-17,2000,1000,156701,USD
t002893,2026-03-17,1000,3000,232551,USD
t002894,2026-03-17,1000,3000,88764,USD
t002895,2026-03-17,4471,3000,247798,USD
t002896,2026-03-17,4000,2000,2317,USD
t002897,2026-03-17,1000,1200,169765,USD
t002898,2026-03-17,1000,1200,5538,USD
t002899,2026-03-17,2000,1000,72017,USD
t002900,2026-03-17,4471,3000,67590,USD
t002901,2026-03-17,1000,1200,7665,USD
t002902,2026-03-17,4000,1000,1468,USD
t002903,2026-03-17,1000,3000,1422,USD
t002904,2026-03-17,4471,3000,186126,USD
t002905,2026-03-17,6000,1000,215440,USD
t002906,2026-03-17,1200,3000,28977,USD
t002907,2026-03-17,1000,4471,130626,USD
t002908,2026-03-17,6000,1000,2651,USD
t002909,2026-03-17,4000,2000,80881,USD
t002910,2026-03-17,1000,1200,7870,USD
t002911,2026-03-17,1000,1200,242843,USD
t002912,2026-03-17,1000,3000,9006,USD
t002913,2026-03-17,2000,1000,174096,USD
t002914,2026-03-17,2000,1000,2175,USD
t002915,2026-03-17,1000,1200,99585,USD
t002916,2026-03-17,6000,1000,111976,USD
t002917,2026-03-17,2000,1000,7136,USD
t002918,2026-03-17,6000,1000,89882,USD
t002919,2026-03-17,4000,2000,8658,USD
t002920,2026-03-18,1000,1200,41853,USD
t002921,2026-03-18,2000,1000,14297,USD
t002922,2026-03-18,1000,1200,9030,USD
t002923,2026-03-18,1000,3000,134312,USD
t002924,2026-03-18,1000,3000,220705,USD
t002925,2026-03-18,4000,2000,215027,USD
t002926,2026-03-18,1000,4471,158733,USD
t002927,2026-03-18,4000,2000,57921,USD
t002928,2026-03-18,4000,1000,1154,USD
t002929,2026-03-18,1000,3000,3583,USD
t002930,2026-03-18,1200,3000,2305,USD
t002931,2026-03-18,1000,3000,205566,USD
t002932,2026-03-18,2000,1000,4124,USD
t002933,2026-03-18,1000,4471,153867,USD
t002934,2026-03-18,1000,4471,200727,USD
t002935,2026-03-18,4000,2000,4852,USD
t002936,2026-03-18,4000,2000,167499,USD
t002937,2026-03-18,2000,1000,156532,USD
t002938,2026-03-18,2000,1000,7395,USD
t002939,2026-03-18,1000,1200,148139,USD
t002940,2026-03-18,1000,1200,59612,USD
t002941,2026-03-18,1000,1200,9101,USD
t002942,2026-03-18,1000,4471,210533,USD
t002943,2026-03-18,1000,3000,32628,USD
t002944,2026-03-18,2000,1000,27376,USD
t002945,2026-03-18,1000,3000,2643,USD
t002946,2026-03-18,4000,2000,164374,USD
t002947,2026-03-18,4471,3000,6995,USD
t002948,2026-03-18,1200,3000,67264,USD
t002949,2026-03-18,4000,1000,227827,USD
t002950,2026-03-18,6000,1000,9191,USD
t002951,2026-03-18,1000,4471,78365,USD
t002952,2026-03-18,2000,1000,36688,USD
t002953,2026-03-18,2000,1000,125277,USD
t002954,2026-03-18,4000,1000,4997,USD
t002955,2026-03-18,1200,3000,114156,USD
t002956,2026-03-18,1000,4471,30040,USD
t002957,2026-03-18,6000,1000,134800,USD
t002958,2026-03-18,2000,1000,18558,USD
t002959,2026-03-18,1000,3000,52985,USD
t002960,2026-03-19,1000,3000,50638,USD
t002961,2026-03-19,2000,1000,69724,USD
t002962,2026-03-19,4471,3000,45183,USD
t002963,2026-03-19,2000,1000,190576,USD
t002964,2026-03-19,2000,1000,133960,USD
t002965,2026-03-19,1200,3000,9945,USD
t002966,2026-03-19,1200,3000,928,USD
t002967,2026-03-19,1000,1200,6991,USD
t002968,2026-03-19,4471,3000,136869,USD
t002969,2026-03-19,1000,4471,79940,USD
t002970,2026-03-19,1000,1200,224359,USD
t002971,2026-03-19,1000,3000,2424,USD
t002972,2026-03-19,1000,1200,51721,USD
t002973,2026-03-19,1200,3000,37450,USD
t002974,2026-03-19,6000,1000,130774,USD
t002975,2026-03-19,6000,1000,142007,USD
t002976,2026-03-19,4471,3000,375,USD
t002977,2026-03-19,1200,3000,25575,USD
t002978,2026-03-19,4000,1000,1750,USD
t002979,2026-03-19,1000,4471,13789,USD
t002980,2026-03-19,4471,3000,4901,USD
t002981,2026-03-19,2000,1000,148936,USD
t002982,2026-03-19,1000,1200,228991,USD
t002983,2026-03-19,1200,3000,6895,USD
t002984,2026-03-19,4000,2000,60548,USD
t002985,2026-03-19,1000,1200,8299,USD
t002986,2026-03-19,4471,3000,7475,USD
t002987,2026-03-19,2000,1000,160646,USD
t002988,2026-03-19,4000,1000,18995,USD
t002989,2026-03-19,2000,1000,23842,USD
t002990,2026-03-19,2000,1000,594,USD
t002991,2026-03-19,1000,3000,5408,USD
t002992,2026-03-19,1000,3000,173566,USD
t002993,2026-03-19,1000,1200,11396,USD
t002994,2026-03-19,1200,3000,226237,USD
t002995,2026-03-19,4000,2000,56952,USD
t002996,2026-03-19,4000,2000,210975,USD
t002997,2026-03-19,4000,2000,213851,USD
t002998,2026-03-19,1000,1200,125103,USD
t002999,2026-03-19,1200,3000,2360,USD
t003000,2026-03-20,4000,1000,211050,USD
t003001,2026-03-20,1000,3000,32864,USD
t003002,2026-03-20,4000,2000,16941,USD
t003003,2026-03-20,6000,1000,2788,USD
t003004,2026-03-20,1000,1200,30170,USD
t003005,2026-03-20,4000,2000,228805,USD
t003006,2026-03-20,1200,3000,21571,USD
t003007,2026-03-20,1200,3000,5087,USD
t003008,2026-03-20,1200,3000,3337,USD
t003009,2026-03-20,2000,1000,88594,USD
t003010,2026-03-20,4000,1000,134206,USD
t003011,2026-03-20,2000,1000,218432,USD
t003012,2026-03-20,1200,3000,114150,USD
t003013,2026-03-20,1000,3000,119205,USD
t003014,2026-03-20,1000,1200,7061,USD
t003015,2026-03-20,1000,1200,19639,USD
t003016,2026-03-20,2000,1000,239075,USD
t003017,2026-03-20,1000,4471,64401,USD
t003018,2026-03-20,4471,3000,90564,USD
t003019,2026-03-20,1000,3000,5538,USD
t003020,2026-03-20,4000,1000,36835,USD
t003021,2026-03-20,4000,2000,162875,USD
t003022,2026-03-20,1000,3000,101686,USD
t003023,2026-03-20,1000,1200,52122,USD
t003024,2026-03-20,1000,1200,43446,USD
t003025,2026-03-20,1000,3000,21920,USD
t003026,2026-03-20,1200,3000,16741,USD
t003027,2026-03-20,2000,1000,232749,USD
t003028,2026-03-20,4000,2000,89809,USD
t003029,2026-03-20,4471,3000,103020,USD
t003030,2026-03-20,1000,3000,194000,USD
t003031,2026-03-20,1000,1200,3638,USD
t003032,2026-03-20,4000,2000,249044,USD
t003033,2026-03-20,4000,1000,176539,USD
t003034,2026-03-20,4000,1000,56014,USD
t003035,2026-03-20,4471,3000,23307,USD
t003036,2026-03-20,1000,1200,209037,USD
t003037,2026-03-20,4000,1000,186768,USD
t003038,2026-03-20,4000,2000,72152,USD
t003039,2026-03-20,6000,1000,77088,USD
